date,minute,stock_id,open,high,low,close,volume
2026-01-16,10:21:00,1802,41.8,41.8,41.8,41.8,48
2026-01-16,10:22:00,1802,41.8,41.8,41.8,41.8,48
2026-01-16,10:23:00,1802,41.8,41.8,41.8,41.8,45
2026-01-16,10:24:00,1802,41.8,41.8,41.8,41.8,27
2026-01-16,10:25:00,1802,41.8,41.8,41.8,41.8,61
2026-01-16,10:26:00,1802,41.8,41.8,41.8,41.8,64
2026-01-16,10:27:00,1802,41.8,41.8,41.8,41.8,41
2026-01-16,10:28:00,1802,41.8,41.8,41.8,41.8,45
2026-01-16,10:29:00,1802,41.8,41.8,41.8,41.8,75
2026-01-16,10:30:00,1802,41.8,41.8,41.8,41.8,82
2026-01-16,10:31:00,1802,41.8,41.8,41.8,41.8,59
2026-01-16,10:32:00,1802,41.8,41.8,41.8,41.8,40
2026-01-16,10:33:00,1802,41.8,41.8,41.8,41.8,45
2026-01-16,10:34:00,1802,41.8,41.8,41.8,41.8,101
2026-01-16,10:35:00,1802,41.8,41.8,41.8,41.8,98
2026-01-16,10:36:00,1802,41.8,41.8,41.8,41.8,85
2026-01-16,10:37:00,1802,41.8,41.8,41.8,41.8,31
2026-01-16,10:38:00,1802,41.8,41.8,41.8,41.8,40
2026-01-16,10:39:00,1802,41.8,41.8,41.8,41.8,123
2026-01-16,10:40:00,1802,41.8,41.8,41.8,41.8,94
2026-01-16,10:41:00,1802,41.8,41.8,41.8,41.8,31
2026-01-16,10:42:00,1802,41.8,41.8,41.8,41.8,19
2026-01-16,10:43:00,1802,41.8,41.8,41.8,41.8,69
2026-01-16,10:44:00,1802,41.8,41.8,41.8,41.8,238
2026-01-16,10:45:00,1802,41.8,41.8,41.8,41.8,19
2026-01-16,10:46:00,1802,41.8,41.8,41.8,41.8,75
2026-01-16,10:47:00,1802,41.8,41.8,41.8,41.8,26
2026-01-16,10:48:00,1802,41.8,41.8,41.8,41.8,75
2026-01-16,10:49:00,1802,41.8,41.8,41.8,41.8,36
2026-01-16,10:50:00,1802,41.8,41.8,41.8,41.8,18
2026-01-16,10:51:00,1802,41.8,41.8,41.8,41.8,25
2026-01-16,10:52:00,1802,41.8,41.8,41.8,41.8,17
2026-01-16,10:53:00,1802,41.8,41.8,41.8,41.8,39
2026-01-16,10:54:00,1802,41.8,41.8,41.8,41.8,17
2026-01-16,10:55:00,1802,41.8,41.8,41.8,41.8,28
2026-01-16,10:56:00,1802,41.8,41.8,41.8,41.8,24
2026-01-16,10:57:00,1802,41.8,41.8,41.8,41.8,51
2026-01-16,10:58:00,1802,41.8,41.8,41.8,41.8,40
2026-01-16,10:59:00,1802,41.8,41.8,41.8,41.8,44
2026-01-16,11:00:00,1802,41.8,41.8,41.8,41.8,29
2026-01-16,11:01:00,1802,41.8,41.8,41.8,41.8,20
2026-01-16,11:02:00,1802,41.8,41.8,41.8,41.8,17
2026-01-16,11:03:00,1802,41.8,41.8,41.8,41.8,41
2026-01-16,11:04:00,1802,41.8,41.8,41.8,41.8,30
2026-01-16,11:05:00,1802,41.8,41.8,41.8,41.8,40
2026-01-16,11:06:00,1802,41.8,41.8,41.8,41.8,6
2026-01-16,11:07:00,1802,41.8,41.8,41.8,41.8,41
2026-01-16,11:08:00,1802,41.8,41.8,41.8,41.8,32
2026-01-16,11:09:00,1802,41.8,41.8,41.8,41.8,31
2026-01-16,11:10:00,1802,41.8,41.8,41.8,41.8,18
2026-01-16,11:11:00,1802,41.8,41.8,41.8,41.8,10
2026-01-16,11:12:00,1802,41.8,41.8,41.8,41.8,13
2026-01-16,11:13:00,1802,41.8,41.8,41.8,41.8,75
2026-01-16,11:14:00,1802,41.8,41.8,41.8,41.8,43
2026-01-16,11:15:00,1802,41.8,41.8,41.8,41.8,13
2026-01-16,11:16:00,1802,41.8,41.8,41.8,41.8,15
2026-01-16,11:17:00,1802,41.8,41.8,41.8,41.8,42
2026-01-16,11:18:00,1802,41.8,41.8,41.8,41.8,22
2026-01-16,11:19:00,1802,41.8,41.8,41.8,41.8,12
2026-01-16,11:20:00,1802,41.8,41.8,41.8,41.8,20
2026-01-16,11:21:00,1802,41.8,41.8,41.8,41.8,21
2026-01-16,11:22:00,1802,41.8,41.8,41.8,41.8,13
2026-01-16,11:23:00,1802,41.8,41.8,41.8,41.8,28
2026-01-16,11:24:00,1802,41.8,41.8,41.8,41.8,17
2026-01-16,11:25:00,1802,41.8,41.8,41.8,41.8,78
2026-01-16,11:26:00,1802,41.8,41.8,41.8,41.8,33
2026-01-16,11:27:00,1802,41.8,41.8,41.8,41.8,83
2026-01-16,11:28:00,1802,41.8,41.8,41.8,41.8,34
2026-01-16,11:29:00,1802,41.8,41.8,41.8,41.8,59
2026-01-16,11:30:00,1802,41.8,41.8,41.8,41.8,23
2026-01-16,11:31:00,1802,41.8,41.8,41.8,41.8,11
2026-01-16,11:32:00,1802,41.8,41.8,41.8,41.8,239
2026-01-16,11:33:00,1802,41.8,41.8,41.8,41.8,38
2026-01-16,11:34:00,1802,41.8,41.8,41.8,41.8,34
2026-01-16,11:35:00,1802,41.8,41.8,41.8,41.8,12
2026-01-16,11:36:00,1802,41.8,41.8,41.8,41.8,24
2026-01-16,11:37:00,1802,41.8,41.8,41.8,41.8,30
2026-01-16,11:38:00,1802,41.8,41.8,41.8,41.8,26
2026-01-16,11:39:00,1802,41.8,41.8,41.8,41.8,64
2026-01-16,11:40:00,1802,41.8,41.8,41.8,41.8,34
2026-01-16,11:41:00,1802,41.8,41.8,41.8,41.8,31
2026-01-16,11:42:00,1802,41.8,41.8,41.8,41.8,10
2026-01-16,11:43:00,1802,41.8,41.8,41.8,41.8,124
2026-01-16,11:44:00,1802,41.8,41.8,41.8,41.8,21
2026-01-16,11:45:00,1802,41.8,41.8,41.8,41.8,43
2026-01-16,11:46:00,1802,41.8,41.8,41.8,41.8,21
2026-01-16,11:47:00,1802,41.8,41.8,41.8,41.8,89
2026-01-16,11:48:00,1802,41.8,41.8,41.8,41.8,26
2026-01-16,11:49:00,1802,41.8,41.8,41.8,41.8,26
2026-01-16,11:50:00,1802,41.8,41.8,41.8,41.8,70
2026-01-16,11:51:00,1802,41.8,41.8,41.8,41.8,30
2026-01-16,11:52:00,1802,41.8,41.8,41.8,41.8,8
2026-01-16,11:53:00,1802,41.8,41.8,41.8,41.8,27
2026-01-16,11:54:00,1802,41.8,41.8,41.8,41.8,16
2026-01-16,11:55:00,1802,41.8,41.8,41.8,41.8,31
2026-01-16,11:56:00,1802,41.8,41.8,41.8,41.8,5
2026-01-16,11:57:00,1802,41.8,41.8,41.8,41.8,135
2026-01-16,11:58:00,1802,41.8,41.8,41.8,41.8,14
2026-01-16,11:59:00,1802,41.8,41.8,41.8,41.8,12
2026-01-16,12:00:00,1802,41.8,41.8,41.8,41.8,27
2026-01-16,12:01:00,1802,41.8,41.8,41.8,41.8,40
2026-01-16,12:02:00,1802,41.8,41.8,41.8,41.8,123
2026-01-16,12:03:00,1802,41.8,41.8,41.8,41.8,16
2026-01-16,12:04:00,1802,41.8,41.8,41.8,41.8,31
2026-01-16,12:05:00,1802,41.8,41.8,41.8,41.8,21
2026-01-16,12:06:00,1802,41.8,41.8,41.8,41.8,5
2026-01-16,12:07:00,1802,41.8,41.8,41.8,41.8,28
2026-01-16,12:08:00,1802,41.8,41.8,41.8,41.8,42
2026-01-16,12:09:00,1802,41.8,41.8,41.8,41.8,21
2026-01-16,12:10:00,1802,41.8,41.8,41.8,41.8,47
2026-01-16,12:11:00,1802,41.8,41.8,41.8,41.8,32
2026-01-16,12:12:00,1802,41.8,41.8,41.8,41.8,19
2026-01-16,12:13:00,1802,41.8,41.8,41.8,41.8,22
2026-01-16,12:14:00,1802,41.8,41.8,41.8,41.8,8
2026-01-16,12:15:00,1802,41.8,41.8,41.8,41.8,31
2026-01-16,12:16:00,1802,41.8,41.8,41.8,41.8,25
2026-01-16,12:17:00,1802,41.8,41.8,41.8,41.8,16
2026-01-16,12:18:00,1802,41.8,41.8,41.8,41.8,30
2026-01-16,12:19:00,1802,41.8,41.8,41.8,41.8,40
2026-01-16,12:20:00,1802,41.8,41.8,41.8,41.8,16
2026-01-16,12:21:00,1802,41.8,41.8,41.8,41.8,28
2026-01-16,12:22:00,1802,41.8,41.8,41.8,41.8,25
2026-01-16,12:23:00,1802,41.8,41.8,41.8,41.8,25
2026-01-16,12:24:00,1802,41.8,41.8,41.8,41.8,36
2026-01-16,12:25:00,1802,41.8,41.8,41.8,41.8,28
2026-01-16,12:26:00,1802,41.8,41.8,41.8,41.8,55
2026-01-16,12:27:00,1802,41.8,41.8,41.8,41.8,22
2026-01-16,12:28:00,1802,41.8,41.8,41.8,41.8,28
2026-01-16,12:29:00,1802,41.8,41.8,41.8,41.8,38
2026-01-16,12:30:00,1802,41.8,41.8,41.8,41.8,72
2026-01-16,12:31:00,1802,41.8,41.8,41.8,41.8,14
2026-01-16,12:32:00,1802,41.8,41.8,41.8,41.8,25
2026-01-16,12:33:00,1802,41.8,41.8,41.8,41.8,27
2026-01-16,12:34:00,1802,41.8,41.8,41.8,41.8,87
2026-01-16,12:35:00,1802,41.8,41.8,41.8,41.8,18
2026-01-16,12:36:00,1802,41.8,41.8,41.8,41.8,34
2026-01-16,12:37:00,1802,41.8,41.8,41.8,41.8,60
2026-01-16,12:38:00,1802,41.8,41.8,41.8,41.8,21
2026-01-16,12:39:00,1802,41.8,41.8,41.8,41.8,28
2026-01-16,12:40:00,1802,41.8,41.8,41.8,41.8,21
2026-01-16,12:41:00,1802,41.8,41.8,41.8,41.8,133
2026-01-16,12:42:00,1802,41.8,41.8,41.8,41.8,44
2026-01-16,12:43:00,1802,41.8,41.8,41.8,41.8,28
2026-01-16,12:44:00,1802,41.8,41.8,41.8,41.8,16
2026-01-16,12:45:00,1802,41.8,41.8,41.8,41.8,13
2026-01-16,12:46:00,1802,41.8,41.8,41.8,41.8,40
2026-01-16,12:47:00,1802,41.8,41.8,41.8,41.8,13
2026-01-16,12:48:00,1802,41.8,41.8,41.8,41.8,45
2026-01-16,12:49:00,1802,41.8,41.8,41.8,41.8,57
2026-01-16,12:50:00,1802,41.8,41.8,41.8,41.8,41
2026-01-16,12:51:00,1802,41.8,41.8,41.8,41.8,36
2026-01-16,12:52:00,1802,41.8,41.8,41.8,41.8,29
2026-01-16,12:53:00,1802,41.8,41.8,41.8,41.8,55
2026-01-16,12:54:00,1802,41.8,41.8,41.8,41.8,26
2026-01-16,12:55:00,1802,41.8,41.8,41.8,41.8,45
2026-01-16,12:56:00,1802,41.8,41.8,41.8,41.8,54
2026-01-16,12:57:00,1802,41.8,41.8,41.8,41.8,28
2026-01-16,12:58:00,1802,41.8,41.8,41.8,41.8,17
2026-01-16,12:59:00,1802,41.8,41.8,41.8,41.8,67
2026-01-16,13:00:00,1802,41.8,41.8,41.8,41.8,45
2026-01-16,13:01:00,1802,41.8,41.8,41.8,41.8,21
2026-01-16,13:02:00,1802,41.8,41.8,41.8,41.8,39
2026-01-16,13:03:00,1802,41.8,41.8,41.8,41.8,33
2026-01-16,13:04:00,1802,41.8,41.8,41.8,41.8,25
2026-01-16,13:05:00,1802,41.8,41.8,41.8,41.8,31
2026-01-16,13:06:00,1802,41.8,41.8,41.8,41.8,44
2026-01-16,13:07:00,1802,41.8,41.8,41.8,41.8,34
2026-01-16,13:08:00,1802,41.8,41.8,41.8,41.8,27
2026-01-16,13:09:00,1802,41.8,41.8,41.8,41.8,51
2026-01-16,13:10:00,1802,41.8,41.8,41.8,41.8,32
2026-01-16,13:11:00,1802,41.8,41.8,41.8,41.8,51
2026-01-16,13:12:00,1802,41.8,41.8,41.8,41.8,38
2026-01-16,13:13:00,1802,41.8,41.8,41.8,41.8,30
2026-01-16,13:14:00,1802,41.8,41.8,41.8,41.8,71
2026-01-16,13:15:00,1802,41.8,41.8,41.8,41.8,69
2026-01-16,13:16:00,1802,41.8,41.8,41.8,41.8,15
2026-01-16,13:17:00,1802,41.8,41.8,41.8,41.8,16
2026-01-16,13:18:00,1802,41.8,41.8,41.8,41.8,20
2026-01-16,13:19:00,1802,41.8,41.8,41.8,41.8,27
2026-01-16,13:20:00,1802,41.8,41.8,41.8,41.8,24
2026-01-16,13:21:00,1802,41.8,41.8,41.8,41.8,82
2026-01-16,13:22:00,1802,41.8,41.8,41.8,41.8,44
2026-01-16,13:23:00,1802,41.8,41.8,41.8,41.8,62
2026-01-16,13:24:00,1802,41.8,41.8,41.8,41.8,110
2026-01-16,13:30:00,1802,41.8,41.8,41.8,41.8,229
